Academic Period,Course Section,AMH CF LRV Course Definition,Course Title,Registration Status,Anonymized ID
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117167332
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117052292
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117316037
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117770811
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117103879
Fall 2024,CHEM 161-01 - Chemical Principles,CHEM 161 - Chemical Principles,Chemical Principles,Registered,117795635
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117570580
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117317975
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117014450
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117089226
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117053866
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117091224
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117093162
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117450090
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117056954
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117071364
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117852429
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117473158
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117078570
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117495803
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117167332
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117052292
Fall 2024,CHEM 161L-01 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117103879
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117378220
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117380460
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117559318
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117088742
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117088863
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,302936086
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117095160
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117014752
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117338501
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,80601657
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117314584
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117316037
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117770811
Fall 2024,CHEM 161L-02 - Chemical Principles Lab,CHEM 161L - Chemical Principles Lab,Chemical Principles Lab,Registered,117795635
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117082990
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117062888
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117111810
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117377069
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117378280
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,114787811
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117197788
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117559742
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117303686
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117567371
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117064159
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117064401
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117394568
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117065007
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117065128
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,78630771
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,118715535
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117047509
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117021473
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117590318
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117402015
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117088621
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117596615
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117597887
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117045571
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117025167
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117104666
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117291273
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117128945
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117625072
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117015600
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117424418
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117631127
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,116430468
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117426416
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,116435675
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117642026
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117071788
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117432228
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,116437855
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117649897
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117309195
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117239687
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117250646
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117449848
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117095583
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117449666
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117671694
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117048659
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117096794
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117294240
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,79221413
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,114844726
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117359268
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117097339
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117071122
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,302978469
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117221159
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117057196
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,302846960
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,79748904
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117072152
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117154072
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117720738
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117362417
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117077964
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117072696
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117818038
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117479879
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117297389
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117733029
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117367866
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117313676
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117744836
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117751314
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,115878334
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117761849
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,79569622
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117042786
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117061556
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117781164
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117080931
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117058044
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117517419
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117517479
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117014026
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117796483
Fall 2024,CHEM 221-01 - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117525532
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117197788
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117567371
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117394568
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117065007
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,78630771
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117071788
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117250646
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117449666
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117449848
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117294240
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,114844726
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,302978469
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,79748904
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117154072
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117720738
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117077964
Fall 2024,CHEM 221-01F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117751314
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117111810
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117064159
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117064401
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117104666
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117625072
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117631127
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,116430468
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117426416
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,116437855
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117671694
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117221159
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117057196
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117072152
Fall 2024,CHEM 221-02F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117014026
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117559742
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117021473
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117291273
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117649897
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117309195
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,79221413
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117359268
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117097339
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117818038
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117733029
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117744836
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,115878334
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117061556
Fall 2024,CHEM 221-03F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117517419
Fall 2024,CHEM 221-04F - Organic Chemistry I,CHEM 221 - Organic Chemistry I,Organic Chemistry I,Registered,117082990
